Date,7,8,9,10,Unnamed: 0,Adj Close_stock,Volume,Adj Close_bond,Stock_Returns,Bond_Adjusted,Excess_Returns
2016-12-01,,,57.9675,378.66333333333336,11,2238.830078125,75344550000,3.062999963760376,0.0182007624418658,0.0306299996376037,0.0029538269346058
2017-01-01,,,50.44444444444444,380.0,12,2278.8701171875,70576420000,3.0510001182556152,0.0178843581983825,0.0305100011825561,0.0218020355234677
2017-02-01,,14.0,29.9,390.7116666666666,13,2363.639892578125,69260940000,2.9679999351501465,0.0371981600668163,0.0296799993515014,0.0644024143730808
2017-03-01,,9.59,20.793333333333333,390.7116666666666,14,2362.719970703125,81664010000,3.0179998874664307,-0.0003891971352694,0.0301799988746643,-0.0172355426233985
2017-04-01,,13.483333333333334,24.525714285714287,308.61,15,2384.199951171875,65369860000,2.95199990272522,0.0090912087488546,0.0295199990272522,0.0309599917847005
2017-05-01,,13.144,26.525,308.61,16,2411.800048828125,79719460000,2.8570001125335693,0.0115762512463286,0.0285700011253356,0.0437577530492077
2017-06-01,,16.24625,26.232,250.298,17,2423.409912109375,81078810000,2.8399999141693115,0.0048137752078125,0.0283999991416931,0.0107641419192728
2017-07-01,22.0,22.495,37.00266666666666,247.5,18,2470.300048828125,63348090000,2.8980000019073486,0.0193488260011018,0.0289800000190734,-0.001073740721053
2017-08-01,22.0,14.685,22.64923076923077,244.16666666666663,19,2471.64990234375,70784900000,2.7249999046325684,0.0005464330198532,0.0272499990463256,0.0602428088517781
2017-09-01,22.0,9.17,24.656666666666663,350.0,20,2519.360107421875,66624120000,2.8570001125335693,0.0193029785621676,0.0285700011253356,-0.0291374663995358
2017-10-01,14.25,16.8125,23.085,94.0,21,2575.260009765625,71088550000,2.875,0.0221881350661512,0.02875,0.0158878596872789
2017-11-01,18.495,15.725,27.145,299.995,22,2647.580078125,73416960000,2.8320000171661377,0.0280826278065633,0.0283200001716613,0.0430391435748632
2017-12-01,3.25,14.1825,40.75642857142857,254.5,23,2673.610107421875,65531700000,2.739000082015991,0.0098316305942705,0.0273900008201599,0.0426705905471053
2018-01-01,22.975,28.48428571428571,26.567,79.5,24,2823.81005859375,77318690000,2.941999912261963,0.0561787041255281,0.0294199991226196,-0.0179358720582583
2018-02-01,22.975,16.18111111111111,40.176153846153845,268.3333333333333,25,2713.830078125,79933970000,3.127000093460083,-0.0389473718793677,0.0312700009346008,-0.1018298282747803
2018-03-01,18.16333333333333,20.4,27.133636363636366,190.33333333333331,26,2640.8701171875,76803890000,2.9719998836517334,-0.0268844986005566,0.0297199988365173,0.0226838433168364
2018-04-01,39.99,32.15625,57.395,170.16666666666666,27,2648.050048828125,70194700000,3.0969998836517334,0.0027187749953683,0.0309699988365173,-0.0393404460320601
2018-05-01,39.99,14.166666666666666,44.87925925925926,170.16666666666666,28,2705.27001953125,76011820000,2.986000061035156,0.0216083418545836,0.0298600006103515,0.0574494225089667
2018-06-01,24.99,18.787142857142857,38.65153846153847,212.2855555555556,29,2718.3701171875,77891360000,2.9830000400543213,0.0048424362676078,0.0298300004005432,0.0058471318200234
2018-07-01,24.99,18.571428571428573,31.9556,217.5,30,2816.2900390625,64898300000,3.0829999446868896,0.0360215561728991,0.0308299994468688,0.0024982899007512
2018-08-01,24.99,22.302,31.25230769230769,329.775,31,2901.52001953125,69523070000,3.009999990463257,0.0302632112767482,0.0300999999046325,0.0539414323384896
2018-09-01,35.99,22.302,29.395,329.775,32,2913.97998046875,63031510000,3.197000026702881,0.0042942874264617,0.0319700002670288,-0.0578319706572942
2018-10-01,35.99,21.25,42.84,329.775,33,2711.739990234375,91930980000,3.4019999504089355,-0.0694033560936963,0.0340199995040893,-0.1335259466454
2018-11-01,35.99,21.25,27.496666666666663,329.775,34,2760.169921875,80620020000,3.311000108718872,0.0178593566547797,0.0331100010871887,0.0446082817037424
2018-12-01,35.99,21.25,26.33333333333333,329.775,35,2506.85009765625,84162180000,3.0199999809265137,-0.0917768946799725,0.0301999998092651,-0.0038880036388436
2019-01-01,16.25,24.26,27.51,300.0,36,2704.10009765625,80859870000,3.005000114440918,0.0786844016658261,0.0300500011444091,0.0836512449043462
2019-02-01,12.3,26.01,24.74857142857143,300.0,37,2784.489990234375,70638770000,3.0829999446868896,0.0297288893439271,0.0308299994468688,0.0037722080542548
2019-03-01,12.25,16.996666666666666,26.87375,224.99,38,2834.39990234375,79159660000,2.822000026702881,0.0179242562495884,0.0282200002670288,0.1025820320091388
2019-04-01,17.494999999999997,20.22,27.91235294117647,224.99,39,2945.830078125,70090370000,2.940000057220459,0.0393134983137379,0.0294000005722045,-0.0025008281926457
2019-05-01,16.5,39.24,32.4,224.99,40,2752.06005859375,77250740000,2.5829999446868896,-0.0657777313668354,0.0258299994468688,0.0556508759751267
2019-06-01,16.5,25.9975,32.69857142857143,211.525,41,2941.760009765625,71250630000,2.5280001163482666,0.0689301639982407,0.0252800011634826,0.0902231680696326
2019-07-01,12.5,20.08333333333333,38.678333333333335,255.0,42,2980.3798828125,70599470000,2.5269999504089355,0.0131281521669579,0.0252699995040893,0.0135237874095606
2019-08-01,29.99,92.625,38.528,255.0,43,2926.4599609375,80269220000,1.9700000286102293,-0.0180916272405239,0.0197000002861022,0.2023278158657447
2019-09-01,29.99,40.0,39.01875,255.0,44,2976.739990234375,74178980000,2.121000051498413,0.0171811779310206,0.0212100005149841,-0.0594685787670588
2019-10-01,21.0,18.5,38.16230769230769,255.0,45,3037.56005859375,77720640000,2.1760001182556152,0.020431770513684,0.0217600011825561,-0.0054994248761257
2019-11-01,21.0,40.53,31.5,350.0,46,3140.97998046875,72410620000,2.20199990272522,0.0340470377144999,0.0220199990272522,0.0220986080009724
2019-12-01,21.0,28.7025,40.42375,295.0,47,3230.780029296875,72325540000,2.388999938964844,0.02858981890573,0.0238899993896484,-0.0563329987602427
2020-01-01,21.0,29.99,52.41384615384615,295.0,48,3225.52001953125,77287980000,2.015000104904175,-0.0016280928190489,0.0201500010490417,0.1549226998204533
2020-02-01,13.5,49.995000000000005,41.688,295.0,49,2954.219970703125,84436590000,1.6710000038146973,-0.0841104836384031,0.0167100000381469,0.0866091606197972
2020-03-01,13.5,31.008,53.357272727272736,295.0,50,2584.590087890625,162185380000,1.35099995136261,-0.1251192824089282,0.013509999513626,0.0663828430976934
2020-04-01,13.5,43.07142857142857,87.4876,499.99,51,2912.429931640625,123608160000,1.2660000324249268,0.1268440381652789,0.0126600003242492,0.1897603386817613
2020-05-01,75.5,62.18,119.74666666666668,499.99,52,3044.31005859375,107135190000,1.406999945640564,0.0452818196655582,0.0140699994564056,-0.0660925165147992
2020-06-01,64.0,82.27,104.5796,1200.0,53,3100.2900390625,131458880000,1.409000039100647,0.0183883965139242,0.0140900003910064,0.0169668659258952
2020-07-01,69.99333333333333,86.798,145.8760606060606,925.0,54,3271.1201171875,96928130000,1.1979999542236328,0.0551013214804436,0.0119799995422363,0.2048529744411446
2020-08-01,69.99333333333333,125.53777777777776,169.76029411764708,1899.9833333333331,55,3500.31005859375,82466520000,1.4520000219345093,0.0700646669017177,0.014520000219345,-0.1419554311086213
2020-09-01,91.0,91.61444444444444,187.92689655172416,1899.9833333333331,56,3363.0,92310780000,1.4509999752044678,-0.039227970178423,0.0145099997520446,-0.0385392327714434
2020-10-01,277.02733333333333,386.5382352941176,611.5125,4745.0,57,3269.9599609375,89938980000,1.6399999856948853,-0.0276657862213797,0.0163999998569488,-0.1579207922311384
2020-11-01,126.25,265.6057777777778,520.4962711864407,5840.0,58,3621.6298828125,101247180000,1.5729999542236328,0.107545635443859,0.0157299995422363,0.1483993135265843
2020-12-01,126.5,143.87375,357.3469230769231,5840.0,59,3756.070068359375,96375680000,1.6460000276565552,0.03712145909357,0.0164600002765655,-0.0092867262575555
2021-01-01,113.39555555555556,176.27823529411765,309.1548192771084,4071.105,60,3714.239990234375,106117800000,1.8580000400543213,-0.0111366607554451,0.0185800004005432,-0.1399337499630285
2021-02-01,114.5,242.4557142857143,392.1381818181818,4071.105,61,3811.14990234375,99082320000,2.181999921798706,0.0260914513774483,0.021819999217987,-0.1482895361143024
2021-03-01,125.69666666666669,210.3967441860465,321.98075,4272.0,62,3972.889892578125,122371150000,2.424999952316284,0.0424386325331651,0.0242499995231628,-0.0689271049675326
2021-04-01,125.69666666666669,210.3967441860465,321.98075,4272.0,63,4181.169921875,83124090000,2.3010001182556152,0.0524253213475585,0.0230100011825561,0.1035592745429917
2021-05-01,125.69666666666669,210.3967441860465,321.98075,4272.0,64,4204.10986328125,88321860000,2.263000011444092,0.0054864886706069,0.0226300001144409,0.0220010931289201
2021-06-01,125.69666666666669,455.2114285714286,235.07470588235293,4272.0,65,4297.5,102544180000,2.065000057220459,0.0222140095658347,0.0206500005722045,0.109708465254009
2021-07-01,81.26,123.56611111111113,178.34040000000002,4272.0,66,4395.259765625,84255620000,1.8969999551773071,0.0227480548283887,0.018969999551773,0.1041040341930014
2021-08-01,73.33333333333333,100.62333333333332,199.93,4272.0,67,4522.68017578125,80500760000,1.9270000457763672,0.0289904162554386,0.0192700004577636,0.0131759242639213
2021-09-01,65.0,89.86875,166.49916666666667,750.0,68,4307.5400390625,85528860000,2.0920000076293945,-0.047569168801901,0.0209200000762939,-0.1331944713101585
2021-10-01,65.0,89.86875,166.49916666666667,750.0,69,4605.3798828125,80253600000,1.9420000314712524,0.0691438364006065,0.0194200003147125,0.1408455455837334
2021-11-01,65.0,89.86875,166.49916666666667,750.0,70,4567.0,88268840000,1.7869999408721924,-0.0083337061847461,0.0178699994087219,0.0714809632731282
2021-12-01,53.66666666666666,79.75583333333333,141.26666666666668,750.0,71,4766.18017578125,92750180000,1.9049999713897705,0.0436129134620648,0.0190499997138977,-0.0224195624315746
2022-01-01,53.66666666666666,79.75583333333333,141.26666666666668,750.0,72,4515.5498046875,95562890000,2.0980000495910645,-0.0525851650273938,0.0209800004959106,-0.1538975435575063
2022-02-01,53.66666666666666,79.75583333333333,129.66,1925.0,73,4373.93994140625,92667710000,2.181999921798706,-0.0313604919459082,0.021819999217987,-0.0713985616418622
2022-03-01,53.66666666666666,79.75583333333333,122.5,1925.0,74,4530.41015625,123546260000,2.447999954223633,0.0357732883715462,0.0244799995422363,-0.0861332386486988
2022-04-01,53.66666666666666,79.75583333333333,345.0,1925.0,75,4131.93017578125,90367840000,2.947000026702881,-0.087956711804343,0.0294700002670288,-0.2917966145046283
2022-05-01,102.5,75.85111111111111,111.57142857142856,1925.0,76,4132.14990234375,108860390000,3.056999921798706,5.317770464463578e-05,0.030569999217987,-0.0372728806934252
2022-06-01,102.5,55.405,110.0,1925.0,77,3785.3798828125,106116710000,3.11899995803833,-0.0839199999338268,0.0311899995803833,-0.1042013338643635
2022-07-01,102.5,55.405,110.0,1925.0,78,4130.2900390625,81688320000,2.9739999771118164,0.09111639173021,0.0297399997711181,0.137605645618405
2022-08-01,102.5,55.405,110.0,1925.0,79,3955.0,92252350000,3.255000114440918,-0.0424401282729983,0.0325500011444091,-0.1369257165351721
2022-09-01,102.5,71.00142857142858,166.8665,1925.0,80,3585.6201171875,94241020000,3.765000104904175,-0.0933956720132743,0.0376500010490417,-0.2500776912244641
2022-10-01,55.21,62.0,112.91666666666669,1925.0,81,3871.97998046875,95823760000,4.203999996185303,0.0798634138370089,0.042039999961853,-0.0367368196422148
2022-11-01,51.02,62.010000000000005,110.2575,1925.0,82,4080.110107421875,92671910000,3.822000026702881,0.0537528933524931,0.0382200002670288,0.1446187282309536
2022-12-01,51.02,62.010000000000005,110.2575,1925.0,83,3839.5,85249330000,3.974999904632568,-0.0589714740747304,0.0397499990463256,-0.0990028390304433
2023-01-01,45.28,52.42555555555556,96.5475,1750.0,84,4076.60009765625,80763810000,3.66100001335144,0.0617528578346791,0.0366100001335144,0.1407465430710445
2023-02-01,45.28,52.42555555555556,96.5475,1750.0,85,3970.14990234375,80392280000,3.930999994277954,-0.0261124939318185,0.0393099999427795,-0.09986282988971
2023-03-01,47.66,70.445,99.5975,1750.0,86,4109.31005859375,113094800000,3.688999891281128,0.0350516125771089,0.0368899989128112,0.096613582393717
2016-01-01,47.66,70.445,99.5975,1750.0,0,1940.239990234375,92409770000,2.757999897003174,0.0350516125771089,0.0275799989700317,0.096613582393717
2016-02-01,47.66,70.445,99.5975,1750.0,1,1932.22998046875,93049560000,2.615000009536743,-0.0041283603090035,0.0261500000953674,0.0477207668870537
2016-03-01,47.66,70.445,99.5975,1750.0,2,2059.739990234375,92639420000,2.619999885559082,0.0659911144400584,0.0261999988555908,0.0640791159681255
2016-04-01,47.66,70.445,99.5975,1750.0,3,2065.300048828125,81124990000,2.6659998893737797,0.0026993982833325,0.0266599988937377,-0.0148578558479519
2016-05-01,47.66,70.445,99.5975,1750.0,4,2096.949951171875,78883600000,2.628999948501587,0.0153246025252884,0.0262899994850158,0.0292030505401094
2016-06-01,47.66,70.445,99.5975,1750.0,5,2098.860107421875,86852700000,2.306999921798706,0.0009109212401243,0.023069999217987,0.1233909642262061
2016-07-01,47.66,70.445,99.5975,1750.0,6,2173.60009765625,69530250000,2.181999921798706,0.0356098007533154,0.021819999217987,0.089792724133105
2016-08-01,47.66,70.445,99.5975,1750.0,7,2170.949951171875,75610310000,2.2309999465942383,-0.0012192428990193,0.0223099994659423,-0.0236757170290181
2016-09-01,47.66,70.445,99.5975,1750.0,8,2168.27001953125,77023620000,2.3359999656677246,-0.0012344511393173,0.0233599996566772,-0.0482985576328093
2016-10-01,47.66,70.445,99.5975,1750.0,9,2126.14990234375,72915530000,2.58899998664856,-0.0194256789090344,0.0258899998664855,-0.1277304840028638
2016-11-01,47.66,70.445,99.5975,1750.0,10,2198.81005859375,88445380000,3.0169999599456787,0.034174521829295,0.0301699995994567,-0.1311402620657646
2023-04-01,47.66,70.445,99.5975,1750.0,87,4169.47998046875,70861260000,3.677999973297119,0.014642341662481,0.0367799997329711,0.0176241574142262
2023-05-01,47.66,70.445,99.5975,1750.0,88,4179.830078125,88929200000,3.8559999465942383,0.0024823473681929,0.0385599994659423,-0.0459135130422005
2023-06-01,47.66,70.445,99.5975,1750.0,89,4450.3798828125,87983140000,3.8550000190734863,0.0647274649042346,0.0385500001907348,0.0649867822109255
2023-07-01,47.66,70.445,99.5975,1750.0,90,4588.9599609375,75063200000,4.019000053405762,0.0311389323550108,0.0401900005340576,-0.0114032293883996
2023-08-01,47.66,70.445,99.5975,1750.0,91,4507.66015625,86840820000,4.203999996185303,-0.017716390070854,0.042039999961853,-0.063747726304047
2023-09-01,47.66,70.445,99.5975,1750.0,92,4288.0498046875,73482980000,4.710999965667725,-0.0487193674656248,0.0471099996566772,-0.1693187894310083
2023-10-01,47.66,70.445,99.5975,1750.0,93,4193.7998046875,83519460000,5.021999835968018,-0.0219796887379829,0.0502199983596801,-0.0879953696054763
2023-11-01,47.66,70.445,99.5975,1750.0,94,4567.7998046875,80970570000,4.513000011444092,0.0891792687819701,0.0451300001144409,0.1905332793652486
2023-12-01,47.66,70.445,99.5975,1750.0,95,4769.830078125,81530670000,4.019000053405762,0.0442292311563601,0.0401900005340576,0.1536907770871473
